Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
19/04/2018,1230,1208.849976,3944,10565.2998,1355.342578,0.344201634,30,1203.049976,1207.859985,1203.564996,1207.204777,1207.666108,1222.180503,1208.681197,1201.68308,1186.892598,-1.991448649,1141.840317,1265.289675,44.31000784,30,48.60766151,-35439,1155.787495,-21.15002441,2.43902439,1206.449951,1217.150024,1208.099976,1174.699951,1203.150024,0.0428,4.5
20/04/2018,1219,1209.800049,9224,10564.0498,1354.244831,0.832524787,15.84997559,1210.069995,1207.044995,1200.214996,1208.069868,1208.054097,1221.001412,1209.630874,1203.476338,1188.007464,-1.844313503,1148.252061,1252.177931,44.54320476,15.84997559,46.2678268,-26215,1159.493993,-9.199951172,1.300244101,1208.849976,1206.449951,1217.150024,1208.099976,1174.699951,0.0428,4.5
23/04/2018,1215.300049,1203.900024,8304,10584.7002,1353.230849,0.768732295,43.5,1209.230005,1205.675,1197.657495,1206.67992,1207.298811,1219.372709,1206.793959,1202.935411,1188.047452,-1.746917545,1152.101786,1243.213204,43.32977816,43.5,46.07012488,-34519,1163.052232,-11.40002441,3.579362976,1209.800049,1208.849976,1206.449951,1217.150024,1208.099976,0.0428,4.5
24/04/2018,1213.25,1216.599976,4016,10614.34961,1352.786645,0.384814396,20.59997559,1209.119995,1206.319995,1197.937494,1209.986605,1208.989932,1219.108639,1212.267088,1206.803521,1190.52782,-1.567156703,1151.990045,1243.884943,46.69586908,26.09997559,44.64368565,-30503,1166.46814,3.349975586,1.697916801,1203.900024,1209.800049,1208.849976,1206.449951,1217.150024,0.0428,4.5
25/04/2018,1228.650024,1200.650024,8923,10570.5498,1351.69556,0.891502106,37.55004883,1207.96001,1204.934998,1199.044995,1206.874412,1207.473585,1217.350676,1206.319938,1204.444056,1189.901301,-1.513458161,1153.965397,1244.124593,43.22344841,37.55004883,44.1369973,-39426,1169.747413,-28,3.056203808,1216.599976,1203.900024,1209.800049,1208.849976,1206.449951,0.0428,4.5
26/04/2018,1207.900024,1203.25,3269,10617.7998,1351.306554,0.354501486,27.09997559,1206.840015,1204.944995,1201.199994,1205.666274,1206.70566,1216.007754,1204.4912,1203.598653,1189.957581,-1.437187326,1159.792667,1242.607321,43.95506715,27.09997559,42.92006718,-36157,1172.895514,-4.650024414,2.243561142,1200.650024,1216.599976,1203.900024,1209.800049,1208.849976,0.0428,4.5
27/04/2018,1219.900024,1207.5,3658,10692.2998,1350.886094,0.450725745,23.84997559,1206.380005,1208.225,1204.452496,1206.277516,1206.850086,1215.197492,1205.901628,1204.426155,1190.895193,-1.333109809,1172.990199,1235.914794,45.19819281,23.84997559,41.55791778,-32499,1175.917692,-12.40002441,1.955076245,1203.25,1200.650024,1216.599976,1203.900024,1209.800049,0.0428,4.5
30/04/2018,1212,1224,7014,10739.34961,1350.178711,0.910459773,49,1210.4,1209.815002,1207.554999,1212.185011,1209.968252,1216.035826,1215.872749,1210.536263,1194.806525,-1.127620236,1181.738303,1233.371695,49.84909445,49,42.08949508,-25485,1178.818982,12,4.04290429,1207.5,1203.25,1200.650024,1216.599976,1203.900024,0.0428,4.5
02/05/2018,1230,1220.349976,10016,10718.0498,1349.153304,1.291362338,36,1211.15,1210.134998,1209.652496,1214.906666,1211.855838,1216.446697,1219.179594,1213.864963,1197.610975,-0.977779742,1187.032956,1232.272036,48.86121702,36,41.65453115,-35501,1181.604221,-9.650024414,2.926829268,1224,1207.5,1203.25,1200.650024,1216.599976,0.0428,4.5
03/05/2018,1234.949951,1184.050049,7346,10679.65039,1348.202416,1.024175334,54.94995117,1207.830005,1207.895007,1208.934998,1204.621127,1206.80024,1213.361302,1200.61272,1204.307671,1193.527911,-1.088299706,1184.128591,1233.741404,40.30633926,54.94995117,42.60420401,-42847,1251,-50.89990234,4.449569079,1220.349976,1224,1207.5,1203.25,1200.650024,0.0428,4.5
04/05/2018,1191.900024,1204.400024,7103,10618.25,1347.406039,0.999437175,44.04992676,1208.06001,1207.450012,1207.654999,1204.547426,1206.363837,1212.507847,1201.826021,1203.967406,1193.791176,-1.028683833,1184.760227,1230.54977,46.01299401,44.04992676,42.70746992,-35744,1251,12.5,3.695773627,1184.050049,1220.349976,1224,1207.5,1203.25,0.0428,4.5
07/05/2018,1212,1299.150024,83595,10715.5,1344.453328,7.610338298,179.8999023,1226.390015,1216.38501,1211.715002,1236.081625,1223.234053,1220.759483,1255.290155,1235.07624,1211.291118,-0.347945261,1165.766044,1257.663961,63.50628366,179.8999023,52.50692938,47851,1167.650024,87.15002441,14.84322627,1204.400024,1184.050049,1220.349976,1224,1207.5,0.0428,4.5
08/05/2018,1317,1313.900024,50538,10717.7998,1343.363419,3.861547278,71.69995117,1244.37002,1227.38501,1216.530005,1262.021092,1239.718775,1229.630011,1292.119756,1262.895337,1229.089111,0.280004329,1152.498771,1280.561239,65.38657154,75.54992676,54.15285776,98389,1167.650024,-3.099975586,5.444187636,1299.150024,1204.400024,1184.050049,1220.349976,1224,0.0428,4.5
09/05/2018,1310.199951,1359.300049,131654,10741.7002,1344.718461,6.826685749,110,1272.160034,1241.655017,1223.987506,1294.447411,1261.460825,1241.979538,1336.130733,1298.212416,1252.663534,1.053253385,1134.846843,1313.12817,70.43576142,110,58.14193935,230043,1175.942021,49.10009766,8.395665097,1313.900024,1299.150024,1204.400024,1184.050049,1220.349976,0.0428,4.5
10/05/2018,1359.300049,1349.949951,13240,10716.5498,1344.762816,0.671726601,52.09997559,1305.340015,1256.58501,1230.760004,1312.948258,1277.549757,1252.262435,1353.071037,1320.782913,1271.23248,1.578433827,1126.271268,1335.24874,68.2283332,52.09997559,57.71037051,216803,1190.5855,-9.350097656,3.832853212,1359.300049,1313.900024,1299.150024,1204.400024,1184.050049,0.0428,4.5
11/05/2018,1349.949951,1297.599976,14143,10806.5,1344.339514,0.702914938,81.29992676,1323.980005,1266.020007,1235.482501,1307.832164,1281.195251,1256.580296,1331.169954,1319.55051,1277.650306,1.638314206,1127.919765,1343.045237,57.38470644,81.29992676,59.39533881,202660,1204.35037,-52.34997559,6.022440068,1349.949951,1359.300049,1313.900024,1299.150024,1204.400024,0.0428,4.5
14/05/2018,1315,1312.900024,8733,10806.59961,1344.166234,0.433831182,44.80004883,1326.730005,1276.56001,1242.392505,1309.521451,1286.959755,1261.944079,1326.206169,1323.057744,1285.86037,1.761249995,1133.587447,1351.197562,59.41489995,44.80004883,58.3528181,211393,1217.289348,-2.099975586,3.40684782,1297.599976,1349.949951,1359.300049,1313.900024,1299.150024,0.0458,4.5
15/05/2018,1343.949951,1368.949951,49595,10801.84961,1344.918425,2.24062997,103.8000488,1337.73999,1291.055005,1250.435004,1329.330951,1301.867064,1272.135115,1353.66043,1343.59867,1302.994124,2.183260951,1129.820016,1371.049992,65.83597691,103.8000488,61.59904887,260988,1229.451987,25,7.723505532,1312.900024,1297.599976,1349.949951,1359.300049,1313.900024,0.0458,4.5
16/05/2018,1350,1391.199951,44516,10741.09961,1346.145792,1.864528884,63.94995117,1344.119971,1308.140002,1259.1375,1349.953951,1318.109407,1283.474623,1379.92227,1365.542638,1321.654234,2.619017426,1125.024049,1393.250951,68.00032202,63.94995117,61.76697046,305504,1240.884868,41.19995117,4.73703342,1368.949951,1312.900024,1297.599976,1349.949951,1359.300049,0.0458,4.5
17/05/2018,1397.949951,1363.75,20139,10682.7002,1346.354493,0.823731517,76,1346.87998,1326.109998,1267.002502,1354.552634,1326.407697,1291.119897,1377.597302,1372.006214,1332.580507,2.757088784,1127.817216,1406.187789,62.72112816,76,62.78361543,285365,1251.631776,-34.19995117,5.436532255,1391.199951,1368.949951,1312.900024,1297.599976,1349.949951,0.0458,4.5
18/05/2018,1367.949951,1343.099976,90700,10596.40039,1346.189535,3.150804376,27.94995117,1355.97998,1339.979993,1273.715002,1350.735081,1329.442656,1296.070381,1363.553158,1369.233683,1338.06137,2.70621089,1133.450484,1413.979521,59.00967857,27.94995117,60.29549655,194665,1261.733869,-24.84997559,2.043199837,1363.75,1391.199951,1368.949951,1312.900024,1297.599976,0.0458,4.5
