Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
19/04/2018,970,969.5,1584516,10565.2998,949.5161566,0.642945954,5.900024414,968.7199951,965.9075012,954.94375,968.0878278,964.4586659,957.3481057,970.3513407,971.7168769,967.85063,0.876786322,925.7096272,984.1778728,58.14362036,6.100036621,12.89448067,2457380,957.3937753,-0.5,0.60824994,966.2999878,974.25,971.0499878,962.5,964.4000244,0.0428,8.95
20/04/2018,970.5,977.9500122,4680690,10564.0498,950.1358417,1.835227744,14.42498779,971.8099976,967.5325012,957.36875,971.3752226,966.911638,959.310192,975.0758277,974.8571514,970.5876969,0.936329631,928.9613052,985.7761948,61.58129738,14.42498779,13.00380261,7138070,960.4907712,7.450012207,1.486345986,969.5,966.2999878,974.25,971.0499878,962.5,0.0428,8.95
23/04/2018,989.5,967.875,7652310,10584.7002,950.7461457,2.766308694,59.34997559,971.175,967.3674988,959.06875,970.2084818,967.0867947,960.125888,971.8977246,973.7309793,971.0673555,0.888706256,932.4772491,985.6602509,55.70663071,59.34997559,16.31424353,-514240,989.5,-21.625,5.99797631,977.9500122,969.5,966.2999878,974.25,971.0499878,0.0428,9.25
24/04/2018,967.5,967.5,2518708,10614.34961,950.9337415,0.928578299,11.02502441,969.825,968.075,961.4049988,969.3056545,967.1619229,960.8281844,969.8299315,972.6595426,971.3630184,0.838127228,941.2503219,981.5596756,55.49442643,11.02502441,15.93644217,-3032948,989.5,0,1.139537407,967.875,977.9500122,969.5,966.2999878,974.25,0.0428,9.25
25/04/2018,963.9500122,960.375,2010296,10570.5498,951.0173704,0.788226091,13,968.6400024,968.1700012,962.0875,966.3287697,965.927937,960.785024,964.6936978,969.4163645,970.2774905,0.730028678,943.0754162,981.0995838,51.48170984,13,15.7266963,-5043244,987.126001,-3.575012207,1.34861765,967.5,967.875,977.9500122,969.5,966.2999878,0.0428,9.25
26/04/2018,958.4000244,965.125,3923740,10617.7998,951.2571301,1.513104764,13.97497559,967.7650024,968.2424988,963.0287506,965.9275131,965.7819484,961.198355,964.5699608,968.5166712,970.1607433,0.676325445,945.4244417,980.6330595,53.87617153,13.97497559,15.60157339,-1119504,984.8469619,6.724975586,1.458156848,960.375,967.5,967.875,977.9500122,969.5,0.0428,9.25
27/04/2018,966.5,961.7000122,2888504,10692.2998,951.3861676,1.147753476,11.5,964.5150024,968.1625,963.9612518,964.5183461,965.0397782,961.2461319,962.6738666,966.6700485,969.3981861,0.598208251,948.8961805,979.0263232,51.8877108,11.5,15.30860386,-4008008,982.6590844,-4.799987793,1.189860321,965.125,960.375,967.5,967.875,977.9500122,0.0428,9.25
30/04/2018,965,972.1500244,2304776,10739.34961,951.5888883,0.915687934,13,965.3700073,968.2725037,964.2887543,967.0622389,966.3325502,962.2845979,967.5285144,968.7241303,970.5998304,0.616624513,948.8161507,979.7613578,57.09135448,15.70001221,15.3365616,-1703232,980.558722,7.150024414,1.347150259,961.7000122,965.125,960.375,967.5,967.875,0.0428,9.25
02/05/2018,975,984.75,3550024,10718.0498,952.0801799,1.369347785,16,968.8200073,969.3225037,965.6287537,972.9581593,969.6811775,964.42416,977.1996232,974.3777107,973.8832599,0.727830726,948.0812281,983.1762792,62.37534089,16.84997559,15.4446626,1846792,930.1500244,9.75,1.641025641,972.1500244,961.7000122,965.125,960.375,967.5,0.0428,9.25
03/05/2018,984.0250244,983.9500122,2076386,10679.65039,952.3539713,0.797548892,14.45001221,973.5350098,971.0875061,967.7450043,976.6221102,972.2755111,966.2837649,981.8923868,978.2407658,976.5244979,0.79958211,952.1918937,983.2981149,61.85452205,14.45001221,15.37361614,-229594,930.1500244,-0.075012207,1.468459831,984.75,972.1500244,961.7000122,965.125,960.375,0.0428,9.25
